TYPE|ID_FULL|DISPLAY|COMMENTS|ID|_GENDER|_REGION|_FORM|_COSTUME|_PURIFIED|POGO_ID_FULL|POGO_ID|POGO_FORM|THESILPHROAD_ID_FULL|TYPE1|TYPE2|ATK|DEF|STA|FAMILY|PARENT|BRANCH|POKEDEX_ID|GEN|REGION|FORM|GENDER|COSTUME|PURIFIED|BABY|LEGENDARY|MYTHICAL|MEGA|_blank|REGIONAL|RELEASED_POKEMON|RELEASED_SHINY|RELEASED_SHADOW|RELEASED_MEGA|RARITY||pokedexId|assetBundleSuffix|assetBundleValue|assetBundleCostume|pokemon_image|pokemon_image_shiny
#N/A|BASCULIN_PURIFIED|Basculin (Purified)||BASCULIN|||||PURIFIED|BASCULIN_PURIFIED|BASCULIN|PURIFIED|basculin-red|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|BASCULIN||550|5|UNOVA||||PURIFIED||||||REGIONAL|||||REGIONAL||550||||pokemon_icon_550_00.png|pokemon_icon_550_00_shiny.png
#N/A|BASCULIN_SHADOW|Basculin (Shadow)||BASCULIN|||||SHADOW|BASCULIN_SHADOW|BASCULIN|SHADOW|basculin-red|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|BASCULIN||550|5|UNOVA||||SHADOW||||||REGIONAL|||||REGIONAL||550||||pokemon_icon_550_00.png|pokemon_icon_550_00_shiny.png
#N/A|SANDILE_NORMAL|Sandile (Normal)||SANDILE|||||NORMAL|SANDILE_NORMAL|SANDILE|NORMAL|sandile|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|SANDILE||551|5|UNOVA|||||||||||||||????||551||||pokemon_icon_551_00.png|pokemon_icon_551_00_shiny.png
#N/A|SANDILE_PURIFIED|Sandile (Purified)||SANDILE|||||PURIFIED|SANDILE_PURIFIED|SANDILE|PURIFIED|sandile|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|SANDILE||551|5|UNOVA||||PURIFIED|||||||||||????||551||||pokemon_icon_551_00.png|pokemon_icon_551_00_shiny.png
#N/A|SANDILE_SHADOW|Sandile (Shadow)||SANDILE|||||SHADOW|SANDILE_SHADOW|SANDILE|SHADOW|sandile|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|SANDILE||551|5|UNOVA||||SHADOW|||||||||||????||551||||pokemon_icon_551_00.png|pokemon_icon_551_00_shiny.png
#N/A|KROKOROK_NORMAL|Krokorok (Normal)||KROKOROK|||||NORMAL|KROKOROK_NORMAL|KROKOROK|NORMAL|krokorok|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|SANDILE||552|5|UNOVA|||||||||||||||????||552||||pokemon_icon_552_00.png|pokemon_icon_552_00_shiny.png
#N/A|KROKOROK_PURIFIED|Krokorok (Purified)||KROKOROK|||||PURIFIED|KROKOROK_PURIFIED|KROKOROK|PURIFIED|krokorok|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|SANDILE||552|5|UNOVA||||PURIFIED|||||||||||????||552||||pokemon_icon_552_00.png|pokemon_icon_552_00_shiny.png
#N/A|KROKOROK_SHADOW|Krokorok (Shadow)||KROKOROK|||||SHADOW|KROKOROK_SHADOW|KROKOROK|SHADOW|krokorok|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|SANDILE||552|5|UNOVA||||SHADOW|||||||||||????||552||||pokemon_icon_552_00.png|pokemon_icon_552_00_shiny.png
#N/A|KROOKODILE_NORMAL|Krookodile (Normal)||KROOKODILE|||||NORMAL|KROOKODILE_NORMAL|KROOKODILE|NORMAL|krookodile|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|SANDILE||553|5|UNOVA|||||||||||||||????||553||||pokemon_icon_553_00.png|pokemon_icon_553_00_shiny.png
#N/A|KROOKODILE_PURIFIED|Krookodile (Purified)||KROOKODILE|||||PURIFIED|KROOKODILE_PURIFIED|KROOKODILE|PURIFIED|krookodile|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|SANDILE||553|5|UNOVA||||PURIFIED|||||||||||????||553||||pokemon_icon_553_00.png|pokemon_icon_553_00_shiny.png
#N/A|KROOKODILE_SHADOW|Krookodile (Shadow)||KROOKODILE|||||SHADOW|KROOKODILE_SHADOW|KROOKODILE|SHADOW|krookodile|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|SANDILE||553|5|UNOVA||||SHADOW|||||||||||????||553||||pokemon_icon_553_00.png|pokemon_icon_553_00_shiny.png
POGO|DARUMAKA_NORMAL|Darumaka (Normal)||DARUMAKA|||||NORMAL|DARUMAKA_NORMAL|DARUMAKA|NORMAL|darumaka|FIRE||153|86|172|FAMILY_DARUMAKA|DARUMAKA||554|5|UNOVA|||||||||||||||EPIC||554||||pokemon_icon_554_00.png|pokemon_icon_554_00_shiny.png
POGO|DARUMAKA_PURIFIED|Darumaka (Purified)||DARUMAKA|||||PURIFIED|DARUMAKA_PURIFIED|DARUMAKA|PURIFIED|darumaka|FIRE||153|86|172|FAMILY_DARUMAKA|DARUMAKA||554|5|UNOVA||||PURIFIED|||||||||||EPIC||554||||pokemon_icon_554_00.png|pokemon_icon_554_00_shiny.png
POGO|DARUMAKA_SHADOW|Darumaka (Shadow)||DARUMAKA|||||SHADOW|DARUMAKA_SHADOW|DARUMAKA|SHADOW|darumaka|FIRE||153|86|172|FAMILY_DARUMAKA|DARUMAKA||554|5|UNOVA||||SHADOW|||||||||||EPIC||554||||pokemon_icon_554_00.png|pokemon_icon_554_00_shiny.png
#N/A|DARMANITAN_NORMAL|Darmanitan (Normal)||DARMANITAN|||||NORMAL|DARMANITAN_NORMAL|DARMANITAN|NORMAL|darmanitan|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|DARUMAKA||555|5|UNOVA|||||||||||||||EPIC||555||||pokemon_icon_555_00.png|pokemon_icon_555_00_shiny.png
#N/A|DARMANITAN_PURIFIED|Darmanitan (Purified)||DARMANITAN|||||PURIFIED|DARMANITAN_PURIFIED|DARMANITAN|PURIFIED|darmanitan|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|DARUMAKA||555|5|UNOVA||||PURIFIED|||||||||||EPIC||555||||pokemon_icon_555_00.png|pokemon_icon_555_00_shiny.png
#N/A|DARMANITAN_SHADOW|Darmanitan (Shadow)||DARMANITAN|||||SHADOW|DARMANITAN_SHADOW|DARMANITAN|SHADOW|darmanitan|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|DARUMAKA||555|5|UNOVA||||SHADOW|||||||||||EPIC||555||||pokemon_icon_555_00.png|pokemon_icon_555_00_shiny.png
#N/A|MARACTUS_NORMAL|Maractus (Normal)||MARACTUS|||||NORMAL|MARACTUS_NORMAL|MARACTUS|NORMAL|maractus|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|MARACTUS||556|5|UNOVA||||||||||SOUTH_AMERICA|||||REGIONAL||556||||pokemon_icon_556_00.png|pokemon_icon_556_00_shiny.png
#N/A|MARACTUS_PURIFIED|Maractus (Purified)||MARACTUS|||||PURIFIED|MARACTUS_PURIFIED|MARACTUS|PURIFIED|maractus|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|MARACTUS||556|5|UNOVA||||PURIFIED||||||SOUTH_AMERICA|||||REGIONAL||556||||pokemon_icon_556_00.png|pokemon_icon_556_00_shiny.png
#N/A|MARACTUS_SHADOW|Maractus (Shadow)||MARACTUS|||||SHADOW|MARACTUS_SHADOW|MARACTUS|SHADOW|maractus|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|MARACTUS||556|5|UNOVA||||SHADOW||||||SOUTH_AMERICA|||||REGIONAL||556||||pokemon_icon_556_00.png|pokemon_icon_556_00_shiny.png
#N/A|DWEBBLE_NORMAL|Dwebble (Normal)||DWEBBLE|||||NORMAL|DWEBBLE_NORMAL|DWEBBLE|NORMAL|dwebble|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|DWEBBLE||557|5|UNOVA||||||||||||SHINY|||EPIC||557||||pokemon_icon_557_00.png|pokemon_icon_557_00_shiny.png
#N/A|DWEBBLE_PURIFIED|Dwebble (Purified)||DWEBBLE|||||PURIFIED|DWEBBLE_PURIFIED|DWEBBLE|PURIFIED|dwebble|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|DWEBBLE||557|5|UNOVA||||PURIFIED||||||||SHINY|||EPIC||557||||pokemon_icon_557_00.png|pokemon_icon_557_00_shiny.png
#N/A|DWEBBLE_SHADOW|Dwebble (Shadow)||DWEBBLE|||||SHADOW|DWEBBLE_SHADOW|DWEBBLE|SHADOW|dwebble|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|DWEBBLE||557|5|UNOVA||||SHADOW||||||||SHINY|||EPIC||557||||pokemon_icon_557_00.png|pokemon_icon_557_00_shiny.png
#N/A|CRUSTLE_NORMAL|Crustle (Normal)||CRUSTLE|||||NORMAL|CRUSTLE_NORMAL|CRUSTLE|NORMAL|crustle|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|DWEBBLE||558|5|UNOVA||||||||||||SHINY|||EPIC||558||||pokemon_icon_558_00.png|pokemon_icon_558_00_shiny.png
#N/A|CRUSTLE_PURIFIED|Crustle (Purified)||CRUSTLE|||||PURIFIED|CRUSTLE_PURIFIED|CRUSTLE|PURIFIED|crustle|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|DWEBBLE||558|5|UNOVA||||PURIFIED||||||||SHINY|||EPIC||558||||pokemon_icon_558_00.png|pokemon_icon_558_00_shiny.png
#N/A|CRUSTLE_SHADOW|Crustle (Shadow)||CRUSTLE|||||SHADOW|CRUSTLE_SHADOW|CRUSTLE|SHADOW|crustle|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|DWEBBLE||558|5|UNOVA||||SHADOW||||||||SHINY|||EPIC||558||||pokemon_icon_558_00.png|pokemon_icon_558_00_shiny.png
#N/A|SCRAGGY_NORMAL|Scraggy (Normal)||SCRAGGY|||||NORMAL|SCRAGGY_NORMAL|SCRAGGY|NORMAL|scraggy|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|SCRAGGY||559|5|UNOVA|||||||||||||||EPIC||559||||pokemon_icon_559_00.png|pokemon_icon_559_00_shiny.png
#N/A|SCRAGGY_PURIFIED|Scraggy (Purified)||SCRAGGY|||||PURIFIED|SCRAGGY_PURIFIED|SCRAGGY|PURIFIED|scraggy|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|SCRAGGY||559|5|UNOVA||||PURIFIED|||||||||||EPIC||559||||pokemon_icon_559_00.png|pokemon_icon_559_00_shiny.png
#N/A|SCRAGGY_SHADOW|Scraggy (Shadow)||SCRAGGY|||||SHADOW|SCRAGGY_SHADOW|SCRAGGY|SHADOW|scraggy|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|SCRAGGY||559|5|UNOVA||||SHADOW|||||||||||EPIC||559||||pokemon_icon_559_00.png|pokemon_icon_559_00_shiny.png
#N/A|SCRAFTY_NORMAL|Scrafty (Normal)||SCRAFTY|||||NORMAL|SCRAFTY_NORMAL|SCRAFTY|NORMAL|scrafty|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|SCRAGGY||560|5|UNOVA|||||||||||||||EPIC||560||||pokemon_icon_560_00.png|pokemon_icon_560_00_shiny.png
#N/A|SCRAFTY_PURIFIED|Scrafty (Purified)||SCRAFTY|||||PURIFIED|SCRAFTY_PURIFIED|SCRAFTY|PURIFIED|scrafty|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|SCRAGGY||560|5|UNOVA||||PURIFIED|||||||||||EPIC||560||||pokemon_icon_560_00.png|pokemon_icon_560_00_shiny.png
#N/A|SCRAFTY_SHADOW|Scrafty (Shadow)||SCRAFTY|||||SHADOW|SCRAFTY_SHADOW|SCRAFTY|SHADOW|scrafty|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|SCRAGGY||560|5|UNOVA||||SHADOW|||||||||||EPIC||560||||pokemon_icon_560_00.png|pokemon_icon_560_00_shiny.png
#N/A|SIGILYPH_NORMAL|Sigilyph (Normal)||SIGILYPH|||||NORMAL|SIGILYPH_NORMAL|SIGILYPH|NORMAL|sigilyph|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|SIGILYPH||561|5|UNOVA||||||||||AFRICA_NORTH|||||REGIONAL||561||||pokemon_icon_561_00.png|pokemon_icon_561_00_shiny.png
#N/A|SIGILYPH_PURIFIED|Sigilyph (Purified)||SIGILYPH|||||PURIFIED|SIGILYPH_PURIFIED|SIGILYPH|PURIFIED|sigilyph|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|SIGILYPH||561|5|UNOVA||||PURIFIED||||||AFRICA_NORTH|||||REGIONAL||561||||pokemon_icon_561_00.png|pokemon_icon_561_00_shiny.png
#N/A|SIGILYPH_SHADOW|Sigilyph (Shadow)||SIGILYPH|||||SHADOW|SIGILYPH_SHADOW|SIGILYPH|SHADOW|sigilyph|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|SIGILYPH||561|5|UNOVA||||SHADOW||||||AFRICA_NORTH|||||REGIONAL||561||||pokemon_icon_561_00.png|pokemon_icon_561_00_shiny.png
POGO|YAMASK_NORMAL|Yamask (Normal)||YAMASK|||||NORMAL|YAMASK_NORMAL|YAMASK|NORMAL|yamask|GHOST||95|141|116|FAMILY_YAMASK|YAMASK||562|5|UNOVA||||||||||||SHINY|||EVENT||562||||pokemon_icon_562_00.png|pokemon_icon_562_00_shiny.png
POGO|YAMASK_PURIFIED|Yamask (Purified)||YAMASK|||||PURIFIED|YAMASK_PURIFIED|YAMASK|PURIFIED|yamask|GHOST||95|141|116|FAMILY_YAMASK|YAMASK||562|5|UNOVA||||PURIFIED||||||||SHINY|||EVENT||562||||pokemon_icon_562_00.png|pokemon_icon_562_00_shiny.png
POGO|YAMASK_SHADOW|Yamask (Shadow)||YAMASK|||||SHADOW|YAMASK_SHADOW|YAMASK|SHADOW|yamask|GHOST||95|141|116|FAMILY_YAMASK|YAMASK||562|5|UNOVA||||SHADOW||||||||SHINY|||EVENT||562||||pokemon_icon_562_00.png|pokemon_icon_562_00_shiny.png
#N/A|COFAGRIGUS_NORMAL|Cofagrigus (Normal)||COFAGRIGUS|||||NORMAL|COFAGRIGUS_NORMAL|COFAGRIGUS|NORMAL|cofagrigus|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|YAMASK||563|5|UNOVA||||||||||||SHINY|||EVENT||563||||pokemon_icon_563_00.png|pokemon_icon_563_00_shiny.png
#N/A|COFAGRIGUS_PURIFIED|Cofagrigus (Purified)||COFAGRIGUS|||||PURIFIED|COFAGRIGUS_PURIFIED|COFAGRIGUS|PURIFIED|cofagrigus|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|YAMASK||563|5|UNOVA||||PURIFIED||||||||SHINY|||EVENT||563||||pokemon_icon_563_00.png|pokemon_icon_563_00_shiny.png
#N/A|COFAGRIGUS_SHADOW|Cofagrigus (Shadow)||COFAGRIGUS|||||SHADOW|COFAGRIGUS_SHADOW|COFAGRIGUS|SHADOW|cofagrigus|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|YAMASK||563|5|UNOVA||||SHADOW||||||||SHINY|||EVENT||563||||pokemon_icon_563_00.png|pokemon_icon_563_00_shiny.png
#N/A|TIRTOUGA_NORMAL|Tirtouga (Normal)||TIRTOUGA|||||NORMAL|TIRTOUGA_NORMAL|TIRTOUGA|NORMAL|tirtouga|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|TIRTOUGA||564|5|UNOVA|||||||||||||||EPIC||564||||pokemon_icon_564_00.png|pokemon_icon_564_00_shiny.png
#N/A|TIRTOUGA_PURIFIED|Tirtouga (Purified)||TIRTOUGA|||||PURIFIED|TIRTOUGA_PURIFIED|TIRTOUGA|PURIFIED|tirtouga|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|TIRTOUGA||564|5|UNOVA||||PURIFIED|||||||||||EPIC||564||||pokemon_icon_564_00.png|pokemon_icon_564_00_shiny.png
#N/A|TIRTOUGA_SHADOW|Tirtouga (Shadow)||TIRTOUGA|||||SHADOW|TIRTOUGA_SHADOW|TIRTOUGA|SHADOW|tirtouga|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|TIRTOUGA||564|5|UNOVA||||SHADOW|||||||||||EPIC||564||||pokemon_icon_564_00.png|pokemon_icon_564_00_shiny.png
#N/A|CARRACOSTA_NORMAL|Carracosta (Normal)||CARRACOSTA|||||NORMAL|CARRACOSTA_NORMAL|CARRACOSTA|NORMAL|carracosta|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|TIRTOUGA||565|5|UNOVA|||||||||||||||EPIC||565||||pokemon_icon_565_00.png|pokemon_icon_565_00_shiny.png
#N/A|CARRACOSTA_PURIFIED|Carracosta (Purified)||CARRACOSTA|||||PURIFIED|CARRACOSTA_PURIFIED|CARRACOSTA|PURIFIED|carracosta|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|TIRTOUGA||565|5|UNOVA||||PURIFIED|||||||||||EPIC||565||||pokemon_icon_565_00.png|pokemon_icon_565_00_shiny.png
#N/A|CARRACOSTA_SHADOW|Carracosta (Shadow)||CARRACOSTA|||||SHADOW|CARRACOSTA_SHADOW|CARRACOSTA|SHADOW|carracosta|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|TIRTOUGA||565|5|UNOVA||||SHADOW|||||||||||EPIC||565||||pokemon_icon_565_00.png|pokemon_icon_565_00_shiny.png
#N/A|ARCHEN_NORMAL|Archen (Normal)||ARCHEN|||||NORMAL|ARCHEN_NORMAL|ARCHEN|NORMAL|archen|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|ARCHEN||566|5|UNOVA|||||||||||||||EPIC||566||||pokemon_icon_566_00.png|pokemon_icon_566_00_shiny.png
#N/A|ARCHEN_PURIFIED|Archen (Purified)||ARCHEN|||||PURIFIED|ARCHEN_PURIFIED|ARCHEN|PURIFIED|archen|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|ARCHEN||566|5|UNOVA||||PURIFIED|||||||||||EPIC||566||||pokemon_icon_566_00.png|pokemon_icon_566_00_shiny.png
#N/A|ARCHEN_SHADOW|Archen (Shadow)||ARCHEN|||||SHADOW|ARCHEN_SHADOW|ARCHEN|SHADOW|archen|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|ARCHEN||566|5|UNOVA||||SHADOW|||||||||||EPIC||566||||pokemon_icon_566_00.png|pokemon_icon_566_00_shiny.png
#N/A|ARCHEOPS_NORMAL|Archeops (Normal)||ARCHEOPS|||||NORMAL|ARCHEOPS_NORMAL|ARCHEOPS|NORMAL|archeops|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|ARCHEN||567|5|UNOVA|||||||||||||||EPIC||567||||pokemon_icon_567_00.png|pokemon_icon_567_00_shiny.png
#N/A|ARCHEOPS_PURIFIED|Archeops (Purified)||ARCHEOPS|||||PURIFIED|ARCHEOPS_PURIFIED|ARCHEOPS|PURIFIED|archeops|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|ARCHEN||567|5|UNOVA||||PURIFIED|||||||||||EPIC||567||||pokemon_icon_567_00.png|pokemon_icon_567_00_shiny.png
#N/A|ARCHEOPS_SHADOW|Archeops (Shadow)||ARCHEOPS|||||SHADOW|ARCHEOPS_SHADOW|ARCHEOPS|SHADOW|archeops|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|ARCHEN||567|5|UNOVA||||SHADOW|||||||||||EPIC||567||||pokemon_icon_567_00.png|pokemon_icon_567_00_shiny.png
#N/A|TRUBBISH_NORMAL|Trubbish (Normal)||TRUBBISH|||||NORMAL|TRUBBISH_NORMAL|TRUBBISH|NORMAL|trubbish|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|TRUBBISH||568|5|UNOVA|||||||||||||||EPIC||568||||pokemon_icon_568_00.png|pokemon_icon_568_00_shiny.png
#N/A|TRUBBISH_PURIFIED|Trubbish (Purified)||TRUBBISH|||||PURIFIED|TRUBBISH_PURIFIED|TRUBBISH|PURIFIED|trubbish|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|TRUBBISH||568|5|UNOVA||||PURIFIED|||||||||||EPIC||568||||pokemon_icon_568_00.png|pokemon_icon_568_00_shiny.png
#N/A|TRUBBISH_SHADOW|Trubbish (Shadow)||TRUBBISH|||||SHADOW|TRUBBISH_SHADOW|TRUBBISH|SHADOW|trubbish|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|TRUBBISH||568|5|UNOVA||||SHADOW|||||||||||EPIC||568||||pokemon_icon_568_00.png|pokemon_icon_568_00_shiny.png
#N/A|GARBODOR_NORMAL|Garbodor (Normal)||GARBODOR|||||NORMAL|GARBODOR_NORMAL|GARBODOR|NORMAL|garbodor|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|TRUBBISH||569|5|UNOVA|||||||||||||||EPIC||569||||pokemon_icon_569_00.png|pokemon_icon_569_00_shiny.png
#N/A|GARBODOR_PURIFIED|Garbodor (Purified)||GARBODOR|||||PURIFIED|GARBODOR_PURIFIED|GARBODOR|PURIFIED|garbodor|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|TRUBBISH||569|5|UNOVA||||PURIFIED|||||||||||EPIC||569||||pokemon_icon_569_00.png|pokemon_icon_569_00_shiny.png
#N/A|GARBODOR_SHADOW|Garbodor (Shadow)||GARBODOR|||||SHADOW|GARBODOR_SHADOW|GARBODOR|SHADOW|garbodor|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|TRUBBISH||569|5|UNOVA||||SHADOW|||||||||||EPIC||569||||pokemon_icon_569_00.png|pokemon_icon_569_00_shiny.png
#N/A|ZORUA_NORMAL|Zorua (Normal)||ZORUA|||||NORMAL|ZORUA_NORMAL|ZORUA|NORMAL|zorua|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|ZORUA||570|5|UNOVA|||||||||||UNRELEASED||||????||570||||pokemon_icon_570_00.png|pokemon_icon_570_00_shiny.png
#N/A|ZORUA_PURIFIED|Zorua (Purified)||ZORUA|||||PURIFIED|ZORUA_PURIFIED|ZORUA|PURIFIED|zorua|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|ZORUA||570|5|UNOVA||||PURIFIED|||||||UNRELEASED||||????||570||||pokemon_icon_570_00.png|pokemon_icon_570_00_shiny.png
#N/A|ZORUA_SHADOW|Zorua (Shadow)||ZORUA|||||SHADOW|ZORUA_SHADOW|ZORUA|SHADOW|zorua|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|ZORUA||570|5|UNOVA||||SHADOW|||||||UNRELEASED||||????||570||||pokemon_icon_570_00.png|pokemon_icon_570_00_shiny.png
#N/A|ZOROARK_NORMAL|Zoroark (Normal)||ZOROARK|||||NORMAL|ZOROARK_NORMAL|ZOROARK|NORMAL|zoroark|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|ZORUA||571|5|UNOVA|||||||||||UNRELEASED||||????||571||||pokemon_icon_571_00.png|pokemon_icon_571_00_shiny.png
#N/A|ZOROARK_PURIFIED|Zoroark (Purified)||ZOROARK|||||PURIFIED|ZOROARK_PURIFIED|ZOROARK|PURIFIED|zoroark|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|ZORUA||571|5|UNOVA||||PURIFIED|||||||UNRELEASED||||????||571||||pokemon_icon_571_00.png|pokemon_icon_571_00_shiny.png
#N/A|ZOROARK_SHADOW|Zoroark (Shadow)||ZOROARK|||||SHADOW|ZOROARK_SHADOW|ZOROARK|SHADOW|zoroark|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|ZORUA||571|5|UNOVA||||SHADOW|||||||UNRELEASED||||????||571||||pokemon_icon_571_00.png|pokemon_icon_571_00_shiny.png
#N/A|MINCCINO_NORMAL|Minccino (Normal)||MINCCINO|||||NORMAL|MINCCINO_NORMAL|MINCCINO|NORMAL|minccino|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|MINCCINO||572|5|UNOVA||||||||||||SHINY|||RARE||572||||pokemon_icon_572_00.png|pokemon_icon_572_00_shiny.png
#N/A|MINCCINO_PURIFIED|Minccino (Purified)||MINCCINO|||||PURIFIED|MINCCINO_PURIFIED|MINCCINO|PURIFIED|minccino|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|MINCCINO||572|5|UNOVA||||PURIFIED||||||||SHINY|||RARE||572||||pokemon_icon_572_00.png|pokemon_icon_572_00_shiny.png
#N/A|MINCCINO_SHADOW|Minccino (Shadow)||MINCCINO|||||SHADOW|MINCCINO_SHADOW|MINCCINO|SHADOW|minccino|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|MINCCINO||572|5|UNOVA||||SHADOW||||||||SHINY|||RARE||572||||pokemon_icon_572_00.png|pokemon_icon_572_00_shiny.png
#N/A|CINCCINO_NORMAL|Cinccino (Normal)||CINCCINO|||||NORMAL|CINCCINO_NORMAL|CINCCINO|NORMAL|cinccino|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|MINCCINO||573|5|UNOVA||||||||||||SHINY|||RARE||573||||pokemon_icon_573_00.png|pokemon_icon_573_00_shiny.png
#N/A|CINCCINO_PURIFIED|Cinccino (Purified)||CINCCINO|||||PURIFIED|CINCCINO_PURIFIED|CINCCINO|PURIFIED|cinccino|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|MINCCINO||573|5|UNOVA||||PURIFIED||||||||SHINY|||RARE||573||||pokemon_icon_573_00.png|pokemon_icon_573_00_shiny.png
#N/A|CINCCINO_SHADOW|Cinccino (Shadow)||CINCCINO|||||SHADOW|CINCCINO_SHADOW|CINCCINO|SHADOW|cinccino|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|MINCCINO||573|5|UNOVA||||SHADOW||||||||SHINY|||RARE||573||||pokemon_icon_573_00.png|pokemon_icon_573_00_shiny.png
#N/A|GOTHITA_NORMAL|Gothita (Normal)||GOTHITA|||||NORMAL|GOTHITA_NORMAL|GOTHITA|NORMAL|gothita|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|GOTHITA||574|5|UNOVA|||||||||||||||EPIC||574||||pokemon_icon_574_00.png|pokemon_icon_574_00_shiny.png
#N/A|GOTHITA_PURIFIED|Gothita (Purified)||GOTHITA|||||PURIFIED|GOTHITA_PURIFIED|GOTHITA|PURIFIED|gothita|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|GOTHITA||574|5|UNOVA||||PURIFIED|||||||||||EPIC||574||||pokemon_icon_574_00.png|pokemon_icon_574_00_shiny.png
#N/A|GOTHITA_SHADOW|Gothita (Shadow)||GOTHITA|||||SHADOW|GOTHITA_SHADOW|GOTHITA|SHADOW|gothita|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|GOTHITA||574|5|UNOVA||||SHADOW|||||||||||EPIC||574||||pokemon_icon_574_00.png|pokemon_icon_574_00_shiny.png
#N/A|GOTHORITA_NORMAL|Gothorita (Normal)||GOTHORITA|||||NORMAL|GOTHORITA_NORMAL|GOTHORITA|NORMAL|gothorita|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|GOTHITA||575|5|UNOVA|||||||||||||||EPIC||575||||pokemon_icon_575_00.png|pokemon_icon_575_00_shiny.png
#N/A|GOTHORITA_PURIFIED|Gothorita (Purified)||GOTHORITA|||||PURIFIED|GOTHORITA_PURIFIED|GOTHORITA|PURIFIED|gothorita|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|GOTHITA||575|5|UNOVA||||PURIFIED|||||||||||EPIC||575||||pokemon_icon_575_00.png|pokemon_icon_575_00_shiny.png
